loss,val_loss
0.04266113415360451,0.03852643817663193
0.038770247250795364,0.03296218067407608
0.033088162541389465,0.027929414063692093
0.029854461550712585,0.023388151079416275
0.02666865848004818,0.01937161013484001
0.022834600880742073,0.015922773629426956
0.020421072840690613,0.013249672949314117
0.01959412358701229,0.011613167822360992
0.01593048870563507,0.011140389367938042
0.01471726130694151,0.0116677675396204
